Order ID,用途碼,用途中文說明,標準板編號,塗料編號,製造批號,Coil No.,Time,Coating Thickness正面,"Minimum thickness
 正面","Coating Thickness
 正面 -北","Coating Thickness
 正面 -南","Avergage Thickness
  (µm)正面",光澤60度反射(下限),光澤60度反射(上限),入料檢測-光澤,光澤-正-北,光澤-正-南,"Average value
 光澤正面","正-北
 ΔE","正-北
 ΔL","正-北
Δa","正-北
Δb","正-南
 ΔE","正-南
ΔL","正-南
Δa","正-南
Δb","Average value
ΔE 正面","Average value
ΔL 正面","Average value
 Δa 正面","Average value
Δb 正面","入料檢測
ΔE 正面","入料檢測
 ΔL 正面","入料檢測
Δa 正面","入料檢測
Δb 正面"
PMK41B701,KF3D,窗簾滑軌(低鉛鎘),YS2U188TP,PS2U188TP,F174120206,55A739A10,2025/5/24,25,23,24,24,24,80,90,89,80,80,80,0.53,-0.3,-0.28,0.34,0.63,-0.53,-0.29,0.17,0.58,-0.415,-0.285,0.255,0.4,0.2,-0.12,0.31
PMK41B701,KF3D,窗簾滑軌(低鉛鎘),YS2U188TP,PS2U188TP,F174120206,55A739A20,2025/5/24,25,23,25.9,25.9,25.9,80,90,89,80,80,80,1.05,0.2,-0.22,1.01,0.74,0.05,-0.24,0.7,0.895,0.125,-0.23,0.855,0.4,0.2,-0.12,0.31
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54L453B00,2025/5/4,25,23,24.7,24.5,24.6,20,30,24,20.1,19.9,20,0.29,-0.25,-0.07,0.13,0.32,-0.27,-0.06,0.16,0.305,-0.26,-0.065,0.145,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,503-0152,54L454A00,2025/5/4,25,23,24.9,24.7,24.8,20,30,25,19.8,20,19.9,0.34,-0.3,-0.08,0.14,0.31,-0.26,-0.07,0.15,0.325,-0.28,-0.075,0.145,0.16,0.15,0.04,-0.05
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,503-0152,54L454B00,2025/5/4,25,23,24.9,24.6,24.8,20,30,25,19.7,19.9,19.8,0.31,-0.27,-0.07,0.13,0.33,-0.29,-0.06,0.15,0.32,-0.28,-0.065,0.14,0.16,0.15,0.04,-0.05
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54L464B00,2025/5/4,25,23,25.1,24.8,25,20,30,24,24.4,24.1,24.25,0.17,-0.14,-0.08,0.04,0.16,-0.12,-0.1,0.04,0.165,-0.13,-0.09,0.04,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54L465B00,2025/5/4,25,23,25.3,25.1,25.2,20,30,24,24.4,24.2,24.3,0.19,-0.16,-0.07,0.07,0.16,-0.13,-0.08,0.03,0.175,-0.145,-0.075,0.05,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54L466B00,2025/5/4,25,23,25.3,25,25.2,20,30,24,23.1,23.8,23.45,0.18,-0.16,-0.07,0.04,0.16,-0.14,-0.07,0.04,0.17,-0.15,-0.07,0.04,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54L467B00,2025/5/4,25,23,24.9,24.6,24.8,20,30,24,23.6,23.1,23.35,0.15,-0.12,-0.08,0.04,0.13,-0.09,-0.09,0.02,0.14,-0.105,-0.085,0.03,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B982B00,2025/5/7,25,23,24.5,24.6,24.6,20,30,24,20.4,19.8,20.1,0.18,-0.11,-0.09,0.11,0.17,-0.1,-0.09,0.11,0.175,-0.105,-0.09,0.11,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B983A00,2025/5/7,25,23,24.7,24.6,24.7,20,30,24,21,20.6,20.8,0.15,-0.06,-0.07,0.12,0.18,-0.07,-0.09,0.14,0.165,-0.065,-0.08,0.13,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B983B00,2025/5/7,25,23,24.8,24.5,24.7,20,30,24,21.2,20.5,20.85,0.16,-0.07,-0.07,0.13,0.17,-0.07,-0.08,0.13,0.165,-0.07,-0.075,0.13,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B979A00,2025/5/8,25,23,24.7,24.6,24.7,20,30,24,25.2,24.6,24.9,0.35,-0.33,-0.08,0.09,0.29,-0.26,-0.09,0.09,0.32,-0.295,-0.085,0.09,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B979B00,2025/5/8,25,23,24.8,24.6,24.7,20,30,24,25,24.8,24.9,0.33,-0.3,-0.08,0.1,0.27,-0.25,-0.06,0.07,0.3,-0.275,-0.07,0.085,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B980B00,2025/5/8,25,23,24.3,24.1,24.2,20,30,24,21.9,22.3,22.1,0.2,-0.16,-0.08,0.09,0.2,-0.17,-0.07,0.09,0.2,-0.165,-0.075,0.09,0.42,0.41,0.08,0.03
W3K416402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E12WCY,PK2E12WCY,504-0126,54B981B00,2025/5/8,25,23,24.4,24.2,24.3,20,30,24,22,22.6,22.3,0.18,-0.15,-0.06,0.09,0.15,-0.1,-0.07,0.09,0.165,-0.125,-0.065,0.09,0.42,0.41,0.08,0.03
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-239,54L446B00,2025/5/8,25,23,24.4,24.5,24.5,20,30,22,29.9,29.6,29.75,0.64,0.55,0.32,-0.02,0.55,0.45,0.31,-0.01,0.595,0.5,0.315,-0.015,0.29,0,-0.02,0.29
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54L447A00,2025/5/8,25,23,24.2,24.3,24.3,20,30,30,30.6,30.4,30.5,0.56,0.48,0.28,-0.03,0.6,0.53,0.27,-0.02,0.58,0.505,0.275,-0.025,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54L447B00,2025/5/8,25,23,24.4,24.3,24.4,20,30,30,30.8,30.6,30.7,0.64,0.57,0.28,-0.03,0.6,0.53,0.27,-0.04,0.62,0.55,0.275,-0.035,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-146,54L449B00,2025/5/8,25,23,24.6,24.8,24.7,20,30,22,29.7,29.9,29.8,0.57,0.48,0.31,-0.01,0.59,0.5,0.31,-0.02,0.58,0.49,0.31,-0.015,0.4,-0.3,0.25,0.11
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54L450B00,2025/5/8,25,23,24.3,24.4,24.4,20,30,30,29.5,28.3,28.9,0.59,0.49,0.32,0.01,0.6,0.51,0.31,0,0.595,0.5,0.315,0.005,0.24,-0.03,0.23,-0.05
D3K40Z401,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123DF,PS2E123DF,F175021903,53C249B10,2025/5/9,25,23,25,24.9,25,20,30,27,31.8,31.6,31.7,0.51,0.49,0.15,-0.01,0.6,0.58,0.15,-0.03,0.555,0.535,0.15,-0.02,0.3,0.21,0.09,0.19
D3K40Z401,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123DF,PS2E123DF,F175021903,53C249B20,2025/5/9,25,23,25.2,25.1,25.2,20,30,27,31.7,31.4,31.55,0.56,0.54,0.15,0,0.64,0.62,0.16,-0.03,0.6,0.58,0.155,-0.015,0.3,0.21,0.09,0.19
D3K40Z401,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123DF,PS2E123DF,F175042302,54A471B00,2025/5/9,25,23,24.4,24.2,24.3,20,30,29,31.9,31.7,31.8,0.5,0.49,0.08,-0.09,0.5,0.49,0.08,-0.08,0.5,0.49,0.08,-0.085,0.29,0.24,0,-0.16
D3K40Z401,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123DF,PS2E123DF,F175042302,54A472B00,2025/5/9,25,23,24.3,24.4,24.4,20,30,29,31.4,31.5,31.45,0.44,0.43,0.06,-0.07,0.42,0.41,0.06,-0.09,0.43,0.42,0.06,-0.08,0.29,0.24,0,-0.16
W3K416403,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123PS,PS2E123PS,F175011003,54A869A00,2025/5/9,25,23,24.4,24.2,24.3,20,30,23,23.5,23.7,23.6,0.19,0.18,0.05,0.04,0.24,0.23,0.05,0.04,0.215,0.205,0.05,0.04,0.18,0.04,-0.05,-0.16
W3K416403,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123PS,PS2E123PS,F175011003,54A869B00,2025/5/9,25,23,24.3,24.1,24.2,20,30,23,23.9,23.7,23.8,0.23,0.22,0.05,0.04,0.26,0.25,0.05,0.04,0.245,0.235,0.05,0.04,0.18,0.04,-0.05,-0.16
D3K40Z401,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E123DF,PS2E123DF,F175042302,54A870B00,2025/5/9,25,23,24.2,24,24.1,20,30,29,31.3,31.1,31.2,0.49,0.49,0.06,-0.02,0.54,0.53,0.06,-0.06,0.515,0.51,0.06,-0.04,0.29,0.24,0,-0.16
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54B883A20,2025/5/9,25,23,24.7,24.7,24.7,20,30,30,30.4,30.2,30.3,0.47,0.37,0.29,0.01,0.47,0.38,0.27,-0.01,0.47,0.375,0.28,0,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54B884B00,2025/5/9,25,23,24.8,24.6,24.7,20,30,30,30,30.3,30.15,0.45,0.34,0.29,0.01,0.45,0.34,0.29,-0.01,0.45,0.34,0.29,0,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54B885B00,2025/5/9,25,23,25,24.9,25,20,30,30,30.4,30.3,30.35,0.43,0.3,0.31,0.05,0.47,0.37,0.29,-0.01,0.45,0.335,0.3,0.02,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54B886B00,2025/5/9,25,23,25.2,24.9,25.1,20,30,30,30.8,30.2,30.5,0.43,0.32,0.29,0.01,0.42,0.31,0.28,0.01,0.425,0.315,0.285,0.01,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54B887B00,2025/5/9,25,23,25,24.7,24.9,20,30,30,30.7,30.9,30.8,0.44,0.32,0.3,-0.01,0.45,0.33,0.3,-0.01,0.445,0.325,0.3,-0.01,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L439B00,2025/5/9,25,23,24.5,24.5,24.5,20,30,28,30.3,30.6,30.45,0.57,0.5,0.27,-0.05,0.6,0.53,0.27,-0.05,0.585,0.515,0.27,-0.05,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L440B00,2025/5/9,25,23,24.7,24.5,24.6,20,30,28,30.9,31,30.95,0.59,0.52,0.27,-0.04,0.59,0.52,0.27,-0.05,0.59,0.52,0.27,-0.045,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L441B00,2025/5/9,25,23,24.5,24.6,24.6,20,30,28,29.9,29.8,29.85,0.59,0.52,0.27,-0.1,0.58,0.51,0.27,-0.01,0.585,0.515,0.27,-0.055,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54L442B00,2025/5/9,25,23,25.5,25.4,25.5,20,30,30,31.1,31.3,31.2,0.7,0.64,0.29,0.01,0.71,0.65,0.28,0.03,0.705,0.645,0.285,0.02,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L443B00,2025/5/9,25,23,24.5,24.6,24.6,20,30,28,30.4,30.4,30.4,0.66,0.6,0.27,0,0.65,0.59,0.28,0,0.655,0.595,0.275,0,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L444B00,2025/5/9,25,23,25.6,25.4,25.5,20,30,28,31.1,31.6,31.35,0.69,0.63,0.27,0.01,0.7,0.64,0.29,0.02,0.695,0.635,0.28,0.015,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L445B00,2025/5/9,25,23,25.3,25.4,25.4,20,30,28,30.5,30.3,30.4,0.71,0.66,0.25,0.08,0.72,0.67,0.25,0.06,0.715,0.665,0.25,0.07,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-449,54L448B00,2025/5/9,25,23,25.4,25.6,25.5,20,30,28,31.2,31.4,31.3,0.69,0.64,0.27,0.02,0.72,0.66,0.29,0.02,0.705,0.65,0.28,0.02,0.28,-0.13,0.25,0.02
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54L451B00,2025/5/9,25,23,24.9,24.6,24.8,20,30,30,29.9,29.7,29.8,0.5,0.42,0.26,-0.05,0.49,0.42,0.25,-0.05,0.495,0.42,0.255,-0.05,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,54L452B00,2025/5/9,25,23,24.7,24.6,24.7,20,30,30,30.1,30.1,30.1,0.43,0.34,0.27,0,0.44,0.34,0.27,-0.03,0.435,0.34,0.27,-0.015,0.24,-0.03,0.23,-0.05
W3K416401,KD3N,隔間面板(背面層黏貼/發泡),YS2F12WAP/YS2G12WAP,PN2F12WAP,N114-505,55A026B00,2025/5/9,25,23,25.2,25.1,25.2,20,30,30,29.8,29.5,29.65,0.46,0.36,0.29,0.02,0.43,0.33,0.28,0.03,0.445,0.345,0.285,0.025,0.24,-0.03,0.23,-0.05
PPK417801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B655A00,2025/5/10,25,23,24.6,24.4,24.5,30,40,35,36.4,37.1,36.75,0.11,0.09,-0.07,0.01,0.13,0.12,-0.06,0.01,0.12,0.105,-0.065,0.01,0.17,0.16,-0.05,-0.02
PPK417801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B655B00,2025/5/10,25,23,24.6,24.5,24.6,30,40,35,36.9,36.8,36.85,0.1,0.07,-0.06,0.03,0.14,0.12,-0.07,0.02,0.12,0.095,-0.065,0.025,0.17,0.16,-0.05,-0.02
PPK416801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B793A00,2025/5/10,25,23,24.7,24.5,24.6,30,40,35,35.3,36,35.65,0.43,0.41,-0.06,0.12,0.45,0.43,-0.06,0.13,0.44,0.42,-0.06,0.125,0.17,0.16,-0.05,-0.02
PPK416801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B793B00,2025/5/10,25,23,24.8,24.7,24.8,30,40,35,35.4,35.9,35.65,0.44,0.42,-0.07,0.12,0.43,0.41,-0.06,0.12,0.435,0.415,-0.065,0.12,0.17,0.16,-0.05,-0.02
PPK416801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B793P10,2025/5/10,25,23,24.7,24.5,24.6,30,40,35,37.2,37.5,37.35,0.28,0.27,-0.08,0,0.3,0.29,-0.07,0.01,0.29,0.28,-0.075,0.005,0.17,0.16,-0.05,-0.02
PPK416801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B793P20,2025/5/10,25,23,24.5,24.6,24.6,30,40,35,37.3,37.4,37.35,0.29,0.28,-0.09,0.01,0.31,0.3,-0.08,0.02,0.3,0.29,-0.085,0.015,0.17,0.16,-0.05,-0.02
PPK416801,KED1,電熱器外殼,YS6GB39US,PT6GB39US,KT65043010,54B794B00,2025/5/10,25,23,24.5,24.6,24.6,30,40,35,36.7,37.3,37,0.23,0.21,-0.08,0.03,0.26,0.25,-0.08,0.03,0.245,0.23,-0.08,0.03,0.17,0.16,-0.05,-0.02
D3K40Z403,KD3N,隔間面板(背面層黏貼/發泡),YS2042337,PS2042337,F175032108,54L584B00,2025/5/10,25,23,25.3,25.4,25.4,20,30,30,23.7,23.7,23.7,0.47,0.37,-0.21,0.2,0.45,0.36,-0.2,0.19,0.46,0.37,-0.21,0.2,0.3,0.13,-0.22,0.15
D3K40Z403,KD3N,隔間面板(背面層黏貼/發泡),YS2042337,PS2042337,F175032108,54L585A00,2025/5/10,25,23,24.8,24.7,24.8,20,30,30,23.8,23.8,23.8,0.41,0.31,-0.19,0.19,0.41,0.32,-0.2,0.17,0.41,0.32,-0.2,0.18,0.3,0.13,-0.22,0.15
D3K40Z403,KD3N,隔間面板(背面層黏貼/發泡),YS2042337,PS2042337,F175032108,54L585B00,2025/5/10,25,23,24.7,24.6,24.7,20,30,30,23.7,23.8,23.75,0.42,0.31,-0.2,0.21,0.43,0.33,-0.21,0.19,0.425,0.32,-0.21,0.2,0.3,0.13,-0.22,0.15
D3K40Z403,KD3N,隔間面板(背面層黏貼/發泡),YS2042337,PS2042337,F175032108,54L586B00,2025/5/10,25,23,25.5,25.4,25.5,20,30,30,24.3,24.2,24.25,0.46,0.37,-0.2,0.19,0.48,0.38,-0.2,0.22,0.47,0.38,-0.2,0.21,0.3,0.13,-0.22,0.15
D3K40Z403,KD3N,隔間面板(背面層黏貼/發泡),YS2042337,PS2042337,F175032108,54L587B00,2025/5/10,25,23,25.2,25.5,25.4,20,30,30,23.8,23.4,23.6,0.44,0.35,-0.19,0.19,0.45,0.35,-0.22,0.18,0.445,0.35,-0.21,0.19,0.3,0.13,-0.22,0.15
D3K40Z403,KD3N,隔間面板(背面層黏貼/發泡),YS2042337,PS2042337,F175032108,54L588B00,2025/5/10,25,23,25.4,25.5,25.5,20,30,30,24.1,23.7,23.9,0.46,0.38,-0.19,0.18,0.46,0.37,-0.18,0.21,0.46,0.38,-0.19,0.2,0.3,0.13,-0.22,0.15
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C243B00,2025/5/14,25,23,24.5,24.6,24.6,10,20,20,11.8,11.6,11.7,0.25,-0.03,0.02,0.25,0.24,-0.02,0.02,0.24,0.245,-0.025,0.02,0.245,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C244B00,2025/5/14,25,23,25.2,25.1,25.2,10,20,20,17.8,18.3,18.05,0.1,0.04,-0.09,-0.03,0.14,0.09,-0.1,-0.04,0.12,0.065,-0.095,-0.035,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C245B00,2025/5/14,25,23,24.6,24.5,24.6,10,20,20,12.5,12.5,12.5,0.18,-0.03,-0.01,0.18,0.15,0,-0.01,0.15,0.165,-0.015,-0.01,0.165,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C246B00,2025/5/14,25,23,24.6,24.5,24.6,10,20,20,12.7,12.7,12.7,0.17,-0.04,-0.01,0.16,0.13,-0.01,-0.01,0.13,0.15,-0.025,-0.01,0.145,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C247B00,2025/5/14,25,23,24.5,24.6,24.6,10,20,20,11.3,11.5,11.4,0.26,-0.09,0.02,0.24,0.23,-0.06,0.01,0.22,0.245,-0.075,0.015,0.23,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C249A20,2025/5/14,25,23,24.5,24.5,24.5,10,20,20,11.7,11.8,11.75,0.23,-0.02,0.02,0.23,0.23,-0.01,0.01,0.23,0.23,-0.015,0.015,0.23,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,503-0151,53C254A00,2025/5/14,25,23,25.3,25.1,25.2,10,20,18,18.5,19,18.75,0.11,0.07,-0.08,-0.02,0.18,0.15,-0.08,-0.07,0.145,0.11,-0.08,-0.045,0.33,0.09,0.28,-0.15
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,503-0151,53C254B00,2025/5/14,25,23,25.4,25.3,25.4,10,20,18,18.3,18.8,18.55,0.1,0.06,-0.08,-0.02,0.14,0.11,-0.08,-0.03,0.12,0.085,-0.08,-0.025,0.33,0.09,0.28,-0.15
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C248B00,2025/5/15,25,23,25.1,24.9,25,10,20,20,14.2,14.1,14.15,0.09,0.01,-0.05,0.07,0.09,0.04,-0.07,0.05,0.09,0.025,-0.06,0.06,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C250B00,2025/5/15,25,23,25,24.4,24.7,10,20,20,14.2,14.1,14.15,0.09,0.02,-0.07,0.06,0.08,0.03,-0.06,0.04,0.085,0.025,-0.065,0.05,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C252B00,2025/5/15,25,23,24.6,24.5,24.6,10,20,20,14.4,14.3,14.35,0.14,0.01,-0.01,0.14,0.13,0.03,0.03,0.12,0.135,0.02,0.01,0.13,0.47,0.3,0.06,-0.36
D3K40Z402,KD3M,隔間面板(抗靜電--背面發泡黏貼),YS2E118G2,PK2E118G2,504-0241,53C253C20,2025/5/15,25,23,24.7,24.5,24.6,10,20,20,14.3,14.2,14.25,0.13,0.02,-0.03,0.13,0.12,0.03,-0.02,0.11,0.125,0.025,-0.025,0.12,0.47,0.3,0.06,-0.36
PFK41Y102,KBRD,室內用捲門(環保),YS2SC79WK,PT2SC79WK,KT65115020,55B010A10,2025/6/9,25,23,24.6,24.5,24.6,70,80,79,81.3,81.2,81.25,0.24,-0.02,0.23,-0.08,0.25,-0.02,0.23,-0.1,0.245,-0.02,0.23,-0.09,0.3,0.29,0.1,0
PFK41Y102,KBRD,室內用捲門(環保),YS2SC79WK,PT2SC79WK,KT65115020,55B010A20,2025/6/9,25,23,24.7,24.6,24.7,70,80,79,81.4,81.2,81.3,0.24,-0.04,0.23,-0.07,0.27,-0.01,0.24,-0.12,0.255,-0.025,0.235,-0.095,0.3,0.29,0.1,0
PFK41Y102,KBRD,室內用捲門(環保),YS2SC79WK,PT2SC79WK,KT65115020,55B010B20,2025/6/9,25,23,24.6,24.6,24.6,70,80,79,81.5,81.5,81.5,0.24,-0.04,0.23,-0.05,0.23,-0.02,0.21,-0.1,0.235,-0.03,0.22,-0.075,0.3,0.29,0.1,0
PFK41Y101,KBRD,室內用捲門(環保),YS2SC79WK,PT2SC79WK,KT65115020,55L051A00,2025/6/9,25,23,24.6,24.8,24.7,70,80,79,78.6,78.7,78.65,0.23,-0.05,0.22,-0.01,0.26,-0.07,0.23,-0.09,0.245,-0.06,0.225,-0.05,0.3,0.29,0.1,0
PFK41Y101,KBRD,室內用捲門(環保),YS2SC79WK,PT2SC79WK,KT65115020,55L051B00,2025/6/9,25,23,24.7,24.5,24.6,70,80,79,78.7,78.5,78.6,0.21,-0.03,0.21,-0.02,0.24,-0.05,0.22,-0.08,0.225,-0.04,0.215,-0.05,0.3,0.29,0.1,0
PGK41M701,KDR6,輕鋼架(環保),YS2F11WL9 /YS2F11WLA,PT2F11WL9,KT65119016,53B338M00,2025/6/10,32,29,33.1,33.3,33.2,12,18,12,15.6,16.8,16.2,0.29,0.18,-0.05,0.22,0.24,0.13,-0.05,0.19,0.265,0.155,-0.05,0.205,0.38,0.24,-0.07,-0.28
PGK41M701,KDR6,輕鋼架(環保),YS2F11WL9 /YS2F11WLA,PT2F11WL9,KT65119016,55A861A00,2025/6/10,32,29,33.4,33.5,33.5,12,18,12,15.7,16.3,16,0.3,0.08,-0.05,0.29,0.32,0.14,-0.06,0.28,0.31,0.11,-0.055,0.285,0.38,0.24,-0.07,-0.28
PGK41M701,KDR6,輕鋼架(環保),YS2F11WL9 /YS2F11WLA,PT2F11WL9,KT65119016,55A861B00,2025/6/10,32,29,33.5,33.6,33.6,12,18,12,15.6,16.1,15.85,0.31,0.12,-0.02,0.29,0.29,0.13,-0.05,0.25,0.3,0.125,-0.035,0.27,0.38,0.24,-0.07,-0.28
PGK41M701,KDR6,輕鋼架(環保),YS2F11WL9 /YS2F11WLA,PT2F11WL9,KT65119016,55A862A10,2025/6/10,32,29,32.6,32.8,32.7,12,18,12,17.8,17.7,17.75,0.29,-0.02,-0.07,0.28,0.2,0.07,-0.1,0.16,0.245,0.025,-0.085,0.22,0.38,0.24,-0.07,-0.28
PGK41M701,KDR6,輕鋼架(環保),YS2F11WL9 /YS2F11WLA,PT2F11WL9,KT65119016,55A862B20,2025/6/10,32,29,33.7,33.5,33.6,12,18,12,18.8,18.4,18.6,0.24,0.1,-0.09,0.2,0.16,0.08,-0.09,0.1,0.2,0.09,-0.09,0.15,0.38,0.24,-0.07,-0.28
PGK41M701,KDR6,輕鋼架(環保),YS2F11WL9 /YS2F11WLA,PT2F11WL9,KT65119016,55A863B00,2025/6/10,32,29,33.6,33.2,33.4,12,18,12,18.7,18.5,18.6,0.27,0.07,-0.1,0.24,0.34,0.06,-0.08,0.32,0.305,0.065,-0.09,0.28,0.38,0.24,-0.07,-0.28
